Country,Year,Status,Continent,Life expectancy ,Adult Mortality,infant deaths,Alcohol,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Diphtheria , HIV/AIDS,GDP,Population
Iraq,2007,Developing,Asia,65.9,227,31,0.14,56,230,53.8,38,74,57,0.1,3129.224922,2839433
Iraq,2006,Developing,Asia,64.7,249,31,0.03,59,474,53.2,38,63,59,0.1,2351.812429,27697912
Iraq,2005,Developing,Asia,66.8,29,31,0.18,65,908,52.5,37,69,65,0.1,1849.63911,278426
Iraq,2004,Developing,Asia,67.2,21,30,0.32,62,9081,51.9,37,69,74,0.1,1391.816923,2631669
Iraq,2003,Developing,Asia,66.5,213,30,0.07,63,0,51.3,37,73,75,0.1,1245.352,25627626
Iraq,2002,Developing,Asia,74,14,30,0.15,65,0,5.6,37,76,77,0.1,1112.563,24939299
Iraq,2001,Developing,Asia,72,142,30,0.17,66,4088,5.1,37,8,78,0.1,999.352,24251649
Iraq,2000,Developing,Asia,70,144,30,0.2,67,726,49.5,37,83,8,0.1,958.325,23565413
Ireland,2015,Developed,Europe,81.4,64,0,10.85,95,4,62.8,0,95,95,0.1,6664.144,4676835
Ireland,2014,Developed,Europe,81.2,66,0,10.75,95,33,62.1,0,96,96,0.1,5553.32623,4617225
Ireland,2013,Developed,Europe,81,67,0,10.49,95,51,61.3,0,96,96,0.1,5234.76736,4598294
Ireland,2012,Developed,Europe,85,69,0,11.49,95,107,6.5,0,95,95,0.1,49231.36254,4586897
Ireland,2011,Developed,Europe,84,7,0,11.72,95,285,59.7,0,95,95,0.1,52567.52568,4576794
Ireland,2010,Developed,Europe,86,68,0,11.88,46,443,58.9,0,94,94,0.1,48538.58776,456155
Ireland,2009,Developed,Europe,79.7,77,0,11.41,47,164,58.2,0,94,94,0.1,51983.78892,4535375
Ireland,2008,Developed,Europe,79.8,75,0,12.66,52,57,57.4,0,93,93,0.1,61235.415,4489544
Ireland,2007,Developed,Europe,79.5,75,0,13.59,68,64,56.6,0,92,92,0.1,61388.17457,4398942
Ireland,2006,Developed,Europe,79,78,0,13.44,56,87,55.8,0,91,91,0.1,54326.9713,4273591
Ireland,2005,Developed,Europe,78.7,78,0,13.31,72,95,55.1,0,9,9,0.1,5886.82789,4159914
Ireland,2004,Developed,Europe,78.3,82,0,13.32,85,334,54.4,0,89,89,0.1,47631.6377,47262
Ireland,2003,Developed,Europe,78,82,0,13.24,45,584,53.6,0,86,86,0.1,4117.15532,3996521
Ireland,2002,Developed,Europe,77.4,88,0,14.17,45,243,52.9,0,83,83,0.1,32539.1937,3931947
Ireland,2001,Developed,Europe,77,89,0,14.27,65,241,52.2,0,84,84,0.1,28223.55528,3866243
Ireland,2000,Developed,Europe,76.4,94,0,14.07,45,0,51.5,0,86,86,0.1,26241.91883,385174
Israel,2015,Developing,Asia,82.5,58,0,2.65,96,80,64.9,1,95,95,0.1,35729.37253,8381
Israel,2014,Developing,Asia,82.2,6,1,2.62,97,6,64.6,1,95,95,0.1,37582.84624,82157
Israel,2013,Developing,Asia,82.1,61,1,2.69,97,50,64.2,1,96,96,0.1,36393.66932,8595
Israel,2012,Developing,Asia,81.8,6,1,2.78,97,211,63.8,1,94,94,0.1,32569.59683,7915
Israel,2011,Developing,Asia,81.8,61,1,2.67,98,70,63.4,1,94,94,0.1,33657.15727,77658
Israel,2010,Developing,Asia,81.7,61,1,2.63,97,23,63,1,95,95,0.1,3661.994,76236
Israel,2009,Developing,Asia,81.5,63,1,2.55,98,5,62.6,1,96,96,0.1,27795.87671,74856
Israel,2008,Developing,Asia,81,65,1,2.47,99,931,62.1,1,94,94,0.1,29657.4421,7388
Israel,2007,Developing,Asia,84,68,1,2.33,99,539,61.6,1,95,95,0.1,258.637,7181
Israel,2006,Developing,Asia,84,68,1,2.23,96,9,61.1,1,94,95,0.1,2195.1769,7537
Israel,2005,Developing,Asia,80,71,1,2.41,96,2,6.6,1,95,93,0.1,2611.17931,6931
Israel,2004,Developing,Asia,81,69,1,2.23,99,116,6.1,1,95,95,0.1,19888.172,689
Israel,2003,Developing,Asia,79.7,71,1,2.32,98,124,59.6,1,93,93,0.1,18946.99942,66897
Israel,2002,Developing,Asia,79.3,74,1,2.47,98,2,59.2,1,91,9,0.1,18431.15696,657
Israel,2001,Developing,Asia,79.3,74,1,2.53,96,19,58.7,1,93,92,0.1,236.19646,6439
Israel,2000,Developing,Asia,78.9,76,1,2.53,98,36,58.3,1,93,93,0.1,2152.1432,6289
Italy,2015,Developed,Europe,82.7,56,1,8.25,93,159,63.6,2,93,93,0.1,349.14755,673582
Italy,2014,Developed,Europe,82.5,57,2,7.56,95,0,63.1,2,95,95,0.1,35396.66517,678914
Italy,2013,Developed,Europe,82.3,58,2,7.35,96,0,62.6,2,96,96,0.1,3537.27441,6233948
Italy,2012,Developed,Europe,82,6,2,7.49,96,376,62.1,2,96,97,0.1,34814.12436,59539717
Italy,2011,Developed,Europe,82,6,2,6.98,96,5189,61.5,2,96,96,0.1,38334.68477,59379449
Italy,2010,Developed,Europe,81.8,6,2,6.95,96,372,61,2,96,96,0.1,35849.37364,59277417
Italy,2009,Developed,Europe,81.6,61,2,7.25,96,351,6.5,2,96,96,0.1,36976.84512,5995365
Italy,2008,Developed,Europe,81.5,61,2,7.96,96,1617,59.9,2,96,96,0.1,464.18465,58826731
Italy,2007,Developed,Europe,81.3,63,2,8.37,97,321,59.4,2,97,97,0.1,37698.78573,5843831
Italy,2006,Developed,Europe,81.2,65,2,8.44,96,439,58.8,2,97,96,0.1,3341.7482,58143979
Italy,2005,Developed,Europe,88,66,2,8.65,96,135,58.2,2,97,95,0.1,31959.26215,57969484
Italy,2004,Developed,Europe,89,66,2,8.98,96,599,57.6,3,97,94,0.1,31174.56118,57685327
Italy,2003,Developed,Europe,79.9,72,2,9.3,95,10982,57,3,97,96,0.1,27387.2258,5731323
Italy,2002,Developed,Europe,80,72,2,9.25,95,9385,56.4,3,96,93,0.1,22196.5736,57597
Italy,2001,Developed,Europe,79.8,75,2,9.69,95,0,55.7,3,96,93,0.1,24.819,569741
Italy,2000,Developed,Europe,79.4,77,3,9.78,94,1457,55,3,97,87,0.1,251.2426,5694218
Jamaica,2015,Developing,North America,76.2,125,1,4.25,91,0,54.2,1,91,91,0.5,4965.989857,2871934
Jamaica,2014,Developing,North America,75.8,133,1,3.83,92,0,53.5,1,93,92,0.5,4855.743789,286287
Jamaica,2013,Developing,North America,75.6,136,1,3.79,93,0,52.7,1,86,93,0.6,56.144952,285187
Jamaica,2012,Developing,North America,75.3,138,1,3.65,96,0,52,1,96,96,0.5,521.33363,284992
Jamaica,2011,Developing,North America,75.2,139,1,3.58,92,1,51.2,1,93,92,0.6,513.549487,2829493
Jamaica,2010,Developing,North America,75,138,1,3.55,94,0,5.5,1,94,94,0.5,4682.728424,281721
Jamaica,2009,Developing,North America,74.7,142,1,3.33,94,0,49.7,1,9,9,0.6,4293.383274,28482
Jamaica,2008,Developing,North America,74.5,145,1,3.51,92,2,48.9,1,91,91,0.4,492.492378,279122
Jamaica,2007,Developing,North America,74.2,148,1,3.64,92,0,48.1,1,94,92,0.9,462.517913,2775467
Jamaica,2006,Developing,North America,74,15,1,3.63,97,0,47.2,1,99,95,1.5,4313.1682,276279
Jamaica,2005,Developing,North America,73.5,161,1,3.59,99,0,46.3,1,99,99,1.9,482.24762,2744673
Jamaica,2004,Developing,North America,73.3,165,1,3.67,98,0,45.4,1,97,98,2.3,3719.97351,2728777
Jamaica,2003,Developing,North America,73.1,166,1,3.48,36,0,44.5,1,99,96,2.3,3465.221998,2712511
Jamaica,2002,Developing,North America,73,167,1,3.76,45,0,43.5,1,99,99,2.3,3596.496282,2695446
Jamaica,2001,Developing,North America,72.7,171,1,3.89,57,0,42.5,1,99,99,2.2,3394.878,267711
Jamaica,2000,Developing,North America,72.6,171,1,3.46,46,0,41.6,1,95,93,2.2,336.8742,2656864
Jordan,2015,Developing,Asia,74.1,112,4,0.41,99,0,65.6,4,99,99,0.1,496.99275,915932
Jordan,2014,Developing,Asia,74,113,4,0.41,98,20,64.8,4,98,98,0.1,466.94775,88936
Jordan,2013,Developing,Asia,73.9,114,4,0.4,98,120,64,4,98,98,0.1,3992.86717,8413464
Jordan,2012,Developing,Asia,73.7,115,4,0.41,98,3,63.2,4,98,98,0.1,387.753211,7992573
Jordan,2011,Developing,Asia,73.6,116,4,0.43,98,0,62.4,4,98,98,0.1,387.324145,7574943
Jordan,2010,Developing,Asia,73.4,117,4,0.51,98,0,61.7,4,98,98,0.1,3679.19275,718239
Jordan,2009,Developing,Asia,73.3,118,4,0.59,98,0,6.9,4,98,98,0.1,3492.1396,6821116
Jordan,2008,Developing,Asia,73.1,119,4,0.61,97,2,6.1,4,98,97,0.1,3385.69665,6489822
Jordan,2007,Developing,Asia,73,12,4,0.6,98,41,59.3,4,98,98,0.1,2762.86354,6193191
Jordan,2006,Developing,Asia,72.8,121,4,0.59,98,1,58.6,4,98,98,0.1,2537.349,5934232
Jordan,2005,Developing,Asia,72.4,127,4,0.55,95,28,57.8,4,95,95,0.1,223.83787,5714111
Jordan,2004,Developing,Asia,72.5,125,4,0.54,95,21,57,4,95,95,0.1,261.456882,5535595
Jordan,2003,Developing,Asia,72.3,127,4,0.54,97,76,56.3,4,97,97,0.1,1889.213962,5396774
Jordan,2002,Developing,Asia,72.1,129,4,0.54,95,19,55.5,4,95,95,0.1,1812.288374,5287488
Jordan,2001,Developing,Asia,71.9,131,4,0.55,97,61,54.8,4,97,99,0.1,1728.2659,5193482
Jordan,2000,Developing,Asia,71.7,133,4,0.49,93,32,54,4,94,91,0.1,1657.889256,51313
Kazakhstan,2015,Developing,Eurasia,72,198,4,6.25,98,526,53.1,5,98,98,0.1,159.9817,17544126
Kazakhstan,2014,Developing,Eurasia,69.9,22,5,6.29,95,321,52.3,5,95,95,0.1,1286.56511,17289224
Kazakhstan,2013,Developing,Eurasia,69.5,28,5,6.48,99,73,51.4,6,98,98,0.1,1389.8561,1735275
Kazakhstan,2012,Developing,Eurasia,69.1,214,6,6.82,95,55,5.6,7,98,99,0.1,12387.18982,16791425
Kazakhstan,2011,Developing,Eurasia,68.5,224,7,6.63,99,127,49.9,7,99,99,0.1,11634.42422,165566
Kazakhstan,2010,Developing,Eurasia,67.8,236,7,6.83,99,4,49.2,8,98,99,0.1,97.649972,16321581
Kazakhstan,2009,Developing,Eurasia,67.8,235,7,6.64,99,0,48.5,8,99,98,0.1,7165.2775,169271
Kazakhstan,2008,Developing,Eurasia,66.6,258,8,7.6,99,20,47.9,9,99,99,0.1,8513.564645,15674
Kazakhstan,2007,Developing,Eurasia,65.3,288,8,7.44,94,13,47.3,9,94,93,0.1,6771.414797,15484192
Kazakhstan,2006,Developing,Eurasia,65,295,8,7.08,99,109,46.8,9,99,99,0.1,5291.57565,153884
Kazakhstan,2005,Developing,Eurasia,64.6,294,8,6.94,94,16118,46.3,9,99,98,0.1,3771.278957,1514729
Kazakhstan,2004,Developing,Eurasia,64.7,287,8,6.55,99,2204,45.8,9,99,82,0.1,2874.288291,1512985
Kazakhstan,2003,Developing,Eurasia,64.4,282,8,6.58,99,24,45.3,9,99,99,0.1,268.123657,149918
Kazakhstan,2002,Developing,Eurasia,64.7,276,8,5.99,95,18,44.8,9,95,95,0.1,1658.31146,14858948
Kazakhstan,2001,Developing,Eurasia,64.4,284,8,5.75,95,94,44.4,10,95,95,0.1,149.926751,14858335
Kazakhstan,2000,Developing,Eurasia,63.9,292,9,6,99,245,43.9,10,96,97,0.1,1229.958,14883626
Kenya,2015,Developing,Africa,63.4,249,54,0.01,89,95,22,75,83,89,2.8,1349.97144,47236259
Kenya,2014,Developing,Africa,62.9,255,56,0.01,92,354,21.3,79,93,92,2.9,1335.6458,462425
Kenya,2013,Developing,Africa,62.6,258,58,1.84,93,190,2.7,81,94,87,3,1229.114798,44826849
Kenya,2012,Developing,Africa,62.1,263,59,1.81,94,0,2.1,84,94,94,3,1155.2582,43646629
Kenya,2011,Developing,Africa,61.2,278,60,1.8,96,2395,19.5,86,97,96,3.4,987.4453967,42486839
Kenya,2010,Developing,Africa,63,294,61,1.73,9,95,18.9,89,9,9,4.3,967.34773,4135152
Kenya,2009,Developing,Africa,59.1,317,62,1.86,88,1218,18.4,91,89,88,5,92.816252,423724
Kenya,2008,Developing,Africa,57.9,339,64,1.71,88,1282,17.9,95,88,88,6.4,916.8992515,39148416
Kenya,2007,Developing,Africa,56.8,356,66,1.97,81,1516,17.3,100,76,81,9.1,839.181117,388599
Kenya,2006,Developing,Africa,55.3,388,68,1.76,8,1847,16.9,104,77,8,10.3,697.66385,37525
Kenya,2005,Developing,Africa,54.1,412,70,1.82,76,153,16.4,108,7,76,11.6,519.7999346,3648288
Kenya,2004,Developing,Africa,53,432,72,1.43,73,20,15.9,112,73,73,13.2,458.8843551,3574931
Kenya,2003,Developing,Africa,52.4,437,74,1.49,73,65,15.5,115,75,73,14.5,436.6875357,3413852
Kenya,2002,Developing,Africa,52.1,437,76,1.66,84,766,15.1,118,83,84,15.7,395.8493511,332149
Kenya,2001,Developing,Africa,51.9,434,77,1.63,82,11304,14.7,120,77,8,16.9,41.7763612,32321482
Kenya,2000,Developing,Africa,51.9,428,77,1.51,83,21002,14.4,121,8,82,18.1,43.9797132,3145483
Kiribati,2015,Developing,Oceania,66.3,198,0,0.01,82,0,77.6,0,8,78,0.1,1424.483611,11247
Kiribati,2014,Developing,Oceania,66.1,2,0,0.01,75,0,77.1,0,79,75,0.1,1684.54274,11458
Kiribati,2013,Developing,Oceania,65.8,22,0,0.01,95,0,76.7,0,91,95,0.1,1724.361737,18535
Kiribati,2012,Developing,Oceania,65.7,24,0,0.01,94,0,76.2,0,92,94,0.1,1763.815497,16613
Kiribati,2011,Developing,Oceania,65.5,26,0,0.53,95,0,75.7,0,95,99,0.1,1692.613277,14656
Kiribati,2010,Developing,Oceania,65.3,27,0,0.48,91,0,75.2,0,95,91,0.1,1493.1651,12652
Kiribati,2009,Developing,Oceania,65.2,28,0,0.54,86,0,74.6,0,84,86,0.1,1297.285141,1568
Kiribati,2008,Developing,Oceania,65.1,21,0,0.46,83,0,74.1,0,74,82,0.1,1413.3234,9844
Kiribati,2007,Developing,Oceania,65,211,0,0.68,96,0,73.4,0,93,94,0.1,1357.632211,96311
Kiribati,2006,Developing,Oceania,65,212,0,0.76,88,0,72.8,0,86,86,0.1,1151.555618,9426
Kiribati,2005,Developing,Oceania,64.9,213,0,0.6,5,0,72.1,0,74,79,0.1,1214.556667,92325
Kiribati,2004,Developing,Oceania,64.8,214,0,0.48,67,0,71.4,0,61,62,0.1,113.6286,9542
Kiribati,2003,Developing,Oceania,64.7,215,0,0.5,73,0,7.6,0,79,7,0.1,115.3865,88895
Kiribati,2002,Developing,Oceania,64.6,217,0,0.49,79,0,69.7,0,96,77,0.1,826.58554,87343
Kiribati,2001,Developing,Oceania,64.3,219,0,0.6,85,0,68.8,0,88,85,0.1,734.9492461,85858
Kiribati,2000,Developing,Oceania,64.1,222,0,0.46,9,0,67.9,0,9,9,0.1,796.7937634,8446
Latvia,2015,Developed,Europe,74.6,153,0,0.36,94,0,61.2,0,95,95,0.1,13666.58336,1977527
Latvia,2014,Developed,Europe,74.4,156,0,0.01,92,36,6.7,0,92,92,0.1,15725.1374,1993782
Latvia,2013,Developed,Europe,74.1,161,0,10.37,94,0,6.2,0,94,94,0.1,1532.22924,212647
Latvia,2012,Developed,Europe,73.8,163,0,10.21,9,3,59.8,0,91,91,0.1,13822.8559,234319
Latvia,2011,Developed,Europe,73.6,169,0,10.14,89,1,59.4,0,92,92,0.1,1372.68947,25979
Latvia,2010,Developed,Europe,72.8,18,0,9.8,91,0,58.9,0,92,92,0.1,11326.21947,297555
Latvia,2009,Developed,Europe,72.6,184,0,9.85,92,0,58.5,0,94,94,0.1,12219.37379,2141669
Latvia,2008,Developed,Europe,71.9,199,0,11.84,93,3,58.1,0,94,94,0.1,16348.53121,2177322
Latvia,2007,Developed,Europe,78,221,0,12.12,91,0,57.7,0,94,94,0.1,1444.1589,22325
Latvia,2006,Developed,Europe,75,229,0,10.4,94,7,57.4,0,96,96,0.1,9667.9757,2218357
Latvia,2005,Developed,Europe,76,216,0,9.92,99,2,57,0,99,99,0.1,7558.7426,2238799
Latvia,2004,Developed,Europe,71,26,0,8.81,98,0,56.6,0,99,99,0.1,6351.8125,2263122
Latvia,2003,Developed,Europe,78,29,0,8.24,98,0,56.3,0,98,98,0.1,5134.95694,2287955
Latvia,2002,Developed,Europe,73,219,0,7.44,98,0,56,0,98,97,0.1,4132.34927,231173
Latvia,2001,Developed,Europe,69.9,228,0,6.68,96,1,55.7,0,97,97,0.1,3572.8513,233717
Latvia,2000,Developed,Europe,71,218,0,7.13,95,0,55.4,0,96,96,0.1,3352.731296,236755
Lebanon,2015,Developing,Asia,74.9,98,1,1.35,81,39,66.1,1,75,81,0.1,846.632851,5851479
Lebanon,2014,Developing,Asia,74.8,99,1,1.32,81,112,65.4,1,75,81,0.1,8161.4614,563279
Lebanon,2013,Developing,Asia,74.9,97,1,1.29,81,1761,64.9,1,75,81,0.1,846.285153,527612
Lebanon,2012,Developing,Asia,75,93,1,1.53,81,9,64.4,1,75,81,0.1,8787.94668,491644
Lebanon,2011,Developing,Asia,75,93,1,1.57,81,9,64,1,75,81,0.1,8734.9653,4588368
Lebanon,2010,Developing,Asia,74.9,94,1,1.58,81,12,63.5,1,75,81,0.1,8763.826274,4337141
Lebanon,2009,Developing,Asia,74.7,95,1,1.62,81,22,63,1,75,81,0.1,84.268878,4183156
Lebanon,2008,Developing,Asia,74.5,98,1,1.67,81,24,62.5,1,75,81,0.1,712.775759,411147
Lebanon,2007,Developing,Asia,74.4,98,1,1.72,8,373,61.9,1,75,8,0.1,614.271115,486466
Lebanon,2006,Developing,Asia,74.1,1,1,1.82,78,956,61.4,1,75,78,0.1,5372.65899,45735
Lebanon,2005,Developing,Asia,73.9,11,1,1.94,77,618,6.8,1,74,77,0.1,5339.441291,3986852
Lebanon,2004,Developing,Asia,73.7,13,1,2.1,75,213,6.2,1,74,75,0.1,5424.22356,3863267
Lebanon,2003,Developing,Asia,73.5,15,1,2.19,74,526,59.7,1,74,74,0.1,5425.6697,371464
Lebanon,2002,Developing,Asia,73.2,17,1,1.98,77,36,59.1,1,77,77,0.1,5436.595223,3522837
Lebanon,2001,Developing,Asia,73,11,1,2.19,8,8,58.6,1,8,8,0.1,5253.122599,3359859
Lebanon,2000,Developing,Asia,72.7,112,1,2.26,83,5,57.9,1,83,83,0.1,5334.93329,3235366
Lesotho,2015,Developing,Africa,53.7,484,4,0.01,93,0,32.6,6,9,93,9.3,173.82893,2174645
Lesotho,2014,Developing,Africa,52.1,522,4,0.01,93,0,32,6,9,93,9.4,1174.839214,2145785
Lesotho,2013,Developing,Africa,52.1,518,4,0.01,93,516,31.4,6,9,93,9.6,1196.1335,2117361
Lesotho,2012,Developing,Africa,52.2,513,4,0.01,95,179,3.8,6,93,95,9,1281.516,289928
Lesotho,2011,Developing,Africa,52.3,52,4,2.39,96,172,3.2,6,95,96,10.5,1352.38433,264166
Lesotho,2010,Developing,Africa,51.1,527,4,2.71,93,2488,29.7,6,92,93,13.4,1173.26212,24551
Lesotho,2009,Developing,Africa,49.4,566,4,2.75,91,0,29.2,6,89,91,18.2,923.136931,21929
Lesotho,2008,Developing,Africa,47.8,592,5,2.75,88,0,28.8,6,86,88,27.3,934.428563,199993
Lesotho,2007,Developing,Africa,46.2,633,4,2.69,9,2,28.3,6,87,88,30,918.432717,1982287
Lesotho,2006,Developing,Africa,45.3,654,5,2.61,91,1,27.9,6,88,89,34.1,915.775754,1965662
Lesotho,2005,Developing,Africa,44.5,675,5,2.67,87,0,27.4,6,88,89,34.8,862.9463118,1949543
Lesotho,2004,Developing,Africa,44.8,666,5,1.8,6,31,26.9,7,89,9,34.6,781.5145936,1933728
Lesotho,2003,Developing,Africa,45.5,648,5,1.99,17,1,26.4,7,9,9,33.8,63.636279,191897
Lesotho,2002,Developing,Africa,46.4,622,5,2.95,14,0,25.9,7,84,84,32.5,47.89395,192312
Lesotho,2001,Developing,Africa,47.8,586,5,2.86,12,217,25.4,7,78,78,31.2,437.819184,1885955
Lesotho,2000,Developing,Africa,49.3,543,5,3.1,45,660,24.9,7,82,83,29.8,474.8197876,1868699
Liberia,2015,Developing,Africa,61.4,259,8,0.01,52,1060,27.3,11,52,52,0.9,452.38717,4499621
Liberia,2014,Developing,Africa,58.1,329,8,0.01,54,34,26.7,11,49,5,0.9,458.4651734,439737
Liberia,2013,Developing,Africa,61.1,258,9,0.01,76,0,26.1,11,75,76,1.1,454.1222236,4286291
Liberia,2012,Developing,Africa,67,261,9,0.01,78,43,25.6,12,8,8,1.2,415.361958,4181563
Liberia,2011,Developing,Africa,62,266,9,3.72,77,279,25,12,77,77,1.5,379.689583,47167
Liberia,2010,Developing,Africa,59.7,272,9,3.64,47,2200,24.5,13,71,7,1.8,327.42597,3948125
Liberia,2009,Developing,Africa,59.2,277,10,3.75,64,6,24,13,84,81,2.1,33.667491,3811528
Liberia,2008,Developing,Africa,58.6,281,10,3.88,64,1,23.4,14,79,75,2.4,232.61732,3662993
Liberia,2007,Developing,Africa,57.9,286,10,4.03,64,1,22.9,14,67,65,2.8,21.3733292,3512932
Liberia,2006,Developing,Africa,56.7,32,11,4.05,64,20,22.4,15,66,6,3,178.92799,3375838
Liberia,2005,Developing,Africa,55.3,316,12,4.19,64,8,22,16,66,6,3.1,168.648254,326123
Liberia,2004,Developing,Africa,54,329,12,4.24,64,4,21.5,17,47,31,3.2,149.4452549,3176414
Liberia,2003,Developing,Africa,50,42,13,4.21,64,142,21.1,18,49,35,3.2,133.494518,3116233
Liberia,2002,Developing,Africa,56,371,13,4.27,64,131,2.7,19,51,39,3.1,177.285187,362863
Liberia,2001,Developing,Africa,51.5,333,14,4.4,64,1379,2.4,20,54,42,3.1,174.1815473,2991132
Liberia,2000,Developing,Africa,51.9,39,14,4.46,64,5977,2.2,20,56,46,3.1,183.4149991,2884522
Libya,2015,Developing,Africa,72.7,138,1,0.01,97,82,64.8,2,97,97,0.1,5900,7230000
Libya,2014,Developing,Africa,72.4,143,2,0.01,94,372,63.8,2,94,94,0.1,7000,7070000
Libya,2013,Developing,Africa,72.9,134,2,0.01,96,0,62.8,2,96,96,0.1,10600,6920000
Libya,2012,Developing,Africa,72.9,133,2,0.01,98,320,61.8,2,98,98,0.1,12800,6770000
Libya,2011,Developing,Africa,71.3,161,2,0.01,98,0,6.9,2,98,98,0.1,562.549434,6630000
Libya,2010,Developing,Africa,72.8,132,2,0.01,98,0,59.9,2,98,98,0.1,1212.56217,6490000
Libya,2009,Developing,Africa,72.7,132,2,0.01,98,329,59,2,98,98,0.1,1296.97353,6360000
Libya,2008,Developing,Africa,72.6,132,2,0.01,98,8,58.2,2,98,98,0.1,14396.4865,6230000
Libya,2007,Developing,Africa,72.5,132,2,0.01,98,59,57.4,3,98,98,0.1,1138.56661,6100000
Libya,2006,Developing,Africa,72.2,134,2,0.01,98,1,56.7,3,98,98,0.1,9344.987518,5980000
Libya,2005,Developing,Africa,71.9,138,2,0.01,97,292,56,3,98,98,0.1,8171.361651,5860000
Libya,2004,Developing,Africa,71.5,141,2,0.01,99,2771,55.3,3,97,97,0.1,586.8364,5740000
Libya,2003,Developing,Africa,71.3,144,3,0.01,96,0,54.6,3,95,95,0.1,4676.96753,5620000
Libya,2002,Developing,Africa,71.1,146,3,0.01,91,3890,54,3,93,93,0.1,375.442638,5510000
Libya,2001,Developing,Africa,71,147,3,0.01,93,633,53.4,3,94,94,0.1,6269.58123,5410000
Libya,2000,Developing,Africa,78,148,3,0.01,92,0,52.8,3,94,94,0.1,7145.628494,5310000
Lithuania,2015,Developed,Europe,73.6,165,0,0.01,94,50,62.4,0,93,93,0.1,14252.42853,29491
Lithuania,2014,Developed,Europe,73.4,169,0,15.19,94,11,61.9,0,93,93,0.1,16554.97139,2932367
Lithuania,2013,Developed,Europe,73,178,0,15.04,93,35,61.4,0,93,93,0.1,15712.82376,2957689
Lithuania,2012,Developed,Europe,73,176,0,15.14,93,0,6.9,0,93,93,0.1,14341.836,2987773
Lithuania,2011,Developed,Europe,72.8,18,0,12.66,95,7,6.5,0,92,92,0.1,14357.73679,328115
Lithuania,2010,Developed,Europe,72.4,188,0,12.9,94,2,6,0,95,95,0.1,11984.86857,397282
Lithuania,2009,Developed,Europe,72.2,192,0,12.4,95,0,59.7,0,98,98,0.1,11837.3913,3162916
Lithuania,2008,Developed,Europe,71.1,224,0,13.3,96,1,59.3,0,96,96,0.1,14961.56818,3198231
Lithuania,2007,Developed,Europe,72,24,0,13.4,96,0,59,0,95,95,0.1,12297.91535,3231294
Lithuania,2006,Developed,Europe,76,229,0,12.7,95,1,58.7,0,94,94,0.1,924.642548,326999
Lithuania,2005,Developed,Europe,78,222,0,12.3,95,1,58.4,0,93,94,0.1,7863.1629,3322528
Lithuania,2004,Developed,Europe,71.6,24,0,12.1,94,1,58.1,0,9,94,0.1,676.966998,337775
Lithuania,2003,Developed,Europe,71.6,22,0,11.29,95,1,57.8,0,91,94,0.1,555.535669,3415213
Lithuania,2002,Developed,Europe,71.4,22,0,11,94,103,57.5,0,97,95,0.1,4146.987928,344367
Lithuania,2001,Developed,Europe,71.2,21,0,10.2,95,7,57.2,0,97,95,0.1,353.147337,347818
Lithuania,2000,Developed,Europe,71.6,2,0,9.87,98,19,56.9,0,92,94,0.1,3297.35471,3499536
Luxembourg,2015,Developed,Europe,82,63,0,11.23,94,0,61.3,0,99,99,0.1,1199.8223,56964
Luxembourg,2014,Developed,Europe,81.7,65,0,11.12,94,0,6.9,0,99,99,0.1,119172.7418,556319
Luxembourg,2013,Developed,Europe,81.4,68,0,11.02,94,0,6.5,0,99,99,0.1,113751.85,54336
Luxembourg,2012,Developed,Europe,81.1,7,0,11.34,94,2,6.1,0,99,99,0.1,16749.136,53946
Luxembourg,2011,Developed,Europe,88,72,0,11.5,95,6,59.6,0,96,99,0.1,115761.577,518347
Luxembourg,2010,Developed,Europe,86,73,0,11.36,94,0,59.2,0,96,99,0.1,14965.361,56953
Luxembourg,2009,Developed,Europe,83,76,0,11.42,95,0,58.8,0,96,99,0.1,13198.6693,497783
Luxembourg,2008,Developed,Europe,80,8,0,11.53,94,1,58.4,0,96,99,0.1,114293.8433,48865
Luxembourg,2007,Developed,Europe,79.7,82,0,11.75,87,0,57.9,0,96,99,0.1,1618.4928,479993
Luxembourg,2006,Developed,Europe,79.4,85,0,11.98,95,8,57.5,0,99,99,0.1,89739.7117,472637
Luxembourg,2005,Developed,Europe,78.8,9,0,11.84,95,0,57,0,99,99,0.1,8289.69641,465158
Luxembourg,2004,Developed,Europe,78.7,92,0,12.42,94,0,56.4,0,99,99,0.1,75716.3518,45895
Luxembourg,2003,Developed,Europe,78.6,92,0,12.61,95,1,55.8,0,99,98,0.1,65445.8853,45163
Luxembourg,2002,Developed,Europe,78.3,95,0,12.91,95,0,55.2,0,99,99,0.1,5293.64115,446175
Luxembourg,2001,Developed,Europe,78,96,0,12.89,86,0,54.6,0,99,99,0.1,48179.4285,441525
Luxembourg,2000,Developed,Europe,77.8,98,0,13.14,77,0,54,0,99,99,0.1,48735.99549,4363
Madagascar,2015,Developing,Africa,65.5,22,28,0.01,69,3,2.5,38,71,69,0.3,41.8575951,2423488
Madagascar,2014,Developing,Africa,65.1,225,29,0.01,73,3,2,39,73,73,0.3,452.4631926,2358981
Madagascar,2013,Developing,Africa,64.7,23,29,0.87,74,6,19.5,40,73,74,0.4,461.723722,22961146
